,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
1712,3934,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.9879245945777051,0.0,0.02,2.0,prospective_motor,False,3.0,0.0,0.5,0.02,1291.0,0.5798860157847198,0.9879245945777051
1713,5032,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2519692648062051,0.0,0.02,4.0,prospective_motor,False,12.0,0.0,0.5,0.02,3412.0,0.8268711261434841,0.2519692648062051
1714,2171,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0117542808714601,0.0,0.03,2.0,prospective_motor,False,3.0,0.0,0.5,0.03,842.0,0.5351184726310173,1.0117542808714601
1715,2625,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.000613211925404,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,275.0,0.11964125780925298,4.000613211925404
1716,2238,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.24727908813104219,0.0,0.01,4.0,prospective_motor,False,12.0,0.0,0.5,0.01,3990.0,0.8594178784921839,0.24727908813104219
1717,331,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.10662722505912113,0.0,0.02,5.656854249492381,prospective_motor,False,24.0,0.0,0.5,0.02,9325.0,0.9265748802563138,0.10662722505912113
1718,3726,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4989516596393889,0.0,0.01,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.01,1648.0,0.7888274267095351,0.4989516596393889
1719,4122,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.9825533119605411,0.0,0.01,2.0,prospective_motor,False,3.0,0.0,0.5,0.01,1048.0,0.5610104178283749,0.9825533119605411
1720,1370,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,1.9693077067914866,0.0,0.03,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,0.03,482.0,0.3805499036434295,1.9693077067914866
1721,31,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.4917048557149682,0.0,0.02,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.02,1872.0,0.7861697480246564,0.4917048557149682
1722,2408,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.2011892543295997,0.0,0.03,4.0,prospective_motor,False,12.0,0.0,0.5,0.03,4534.0,0.8667327628122167,0.2011892543295997
1723,1115,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.050497243217658,0.0,0.03,1.0,prospective_motor,False,0.75,0.0,0.5,0.03,229.0,0.0666735790269381,4.050497243217658
1724,1497,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,0.9807580888018181,0.0,0.01,2.0,prospective_motor,False,3.0,0.0,0.5,0.01,997.0,0.5311666717466336,0.9807580888018181
1725,3714,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.046542758032593376,0.0,0.01,8.0,prospective_motor,False,48.0,0.0,0.5,0.01,20805.0,0.8794761928299092,0.046542758032593376
1726,3707,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.44168330119739435,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,2152.0,0.767087610885135,0.44168330119739435
1727,3507,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.005907931464712,0.0,0.01,1.0,prospective_motor,False,0.75,0.0,0.5,0.01,261.0,0.13172774675616708,4.005907931464712
1728,4816,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0065108850727775,0.0,0.02,2.0,prospective_motor,False,3.0,0.0,0.5,0.02,1172.0,0.6521526237088656,1.0065108850727775
1729,2153,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5080129192252575,0.0,0.03,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,0.03,1990.0,0.7331799003429776,0.5080129192252575
