,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
4474,4052,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,16.0,prospective_motor,False,48.0,0.0,0.5,4,17950.0,1.051149709878857,0.0625
4475,1543,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,4.242640687119286,prospective_motor,False,6.0,0.0,0.5,3,2025.0,0.7009064796229079,0.5
4476,79,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,8.485281374238571,prospective_motor,False,24.0,0.0,0.5,3,6233.0,0.9159290935613003,0.125
4477,1039,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,4.242640687119286,prospective_motor,False,6.0,0.0,0.5,3,2094.0,0.7925933503686119,0.5
4478,2732,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,2.0,prospective_motor,False,0.75,0.0,0.5,4,271.0,0.2040186071216788,4.0
4479,664,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,6.0,prospective_sensory,False,2.0,0.0,0.5,3,,0.3507664836241603,0.25
4480,2721,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,4416.0,0.8932892480334053,0.25
4481,543,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,8.0,prospective_motor,False,48.0,0.0,0.5,2,16786.0,0.9322206005347475,0.0625
4482,1146,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,4039.0,0.743274666125964,0.25
4483,1911,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,1.0,prospective_motor,False,0.75,0.0,0.5,2,221.0,0.029091754869279545,4.0
4484,1577,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,2.0,prospective_motor,False,0.75,0.0,0.5,4,297.0,0.07426657014509472,4.0
4485,2256,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,2403.0,0.7857698061280111,0.5
4486,3820,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,12.0,prospective_motor,False,48.0,0.0,0.5,3,13323.0,0.8479700210715339,0.0625
4487,3908,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.25,4.0,0.0,0.0,2.0,prospective_motor,False,0.75,0.0,0.5,4,388.0,0.02167053975005224,4.0
4488,3623,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,5.656854249492381,prospective_motor,False,6.0,0.0,0.5,4,2377.0,0.6870236999725534,0.5
4489,2285,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,8.0,0.125,0.0,0.0,11.313708498984761,prospective_motor,False,24.0,0.0,0.5,4,5703.0,1.010747237844742,0.125
4490,1816,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,4.242640687119286,prospective_motor,False,6.0,0.0,0.5,3,1673.0,0.837520679128324,0.5
4491,145,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,16.0,0.0625,0.0,0.0,12.0,prospective_sensory,False,2.0,0.0,0.5,3,,0.15269735556870234,0.0625
4492,2671,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.121320343559643,prospective_motor,False,1.5,0.0,0.5,3,587.0,0.352004735457008,2.0
4493,745,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,2.0,0.5,0.0,0.0,4.242640687119286,prospective_motor,False,6.0,0.0,0.5,3,2659.0,0.784074619891195,0.5
4494,3660,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,1078.0,0.5374713774426988,1.0
4495,950,nengo,0.001,default,Direct(),200,20,50,0.1,0.005,1,1.0,0.5,2.0,0.0,0.0,2.8284271247461903,prospective_motor,False,1.5,0.0,0.5,4,548.0,0.36385927007105906,2.0
