,seed,backend,dt,neuron_type,n_type,N,min_max_rate,max_max_rate,tau,tau_control,dimensions,base_theta,effective_theta,c,within_gain_noise_std,between_gain_noise_std,input_noise_std,task_type,full_output,trial_duration,prestim,poststim,ID,rt,estimate,control
704,59,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3570,0.8542062881334828,0.25
705,653,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,975,0.8799380970969507,1.0
706,590,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1742,0.9549485112022639,0.5
707,551,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3722,0.9660039353223816,0.25
708,239,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3687,0.8788928208684752,0.25
709,277,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,988,0.9219512310713563,1.0
710,563,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3791,1.0182884212599594,0.25
711,192,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,491,0.9687538129234234,2.0
712,64,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,0.5,2.0,0.0,0.0,1.4142135623730951,prospective_motor,False,1.5,0.0,0.5,2,534,0.9204895957469974,2.0
713,453,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,1.0,1.0,0.0,0.0,2.0,prospective_motor,False,3.0,0.0,0.5,2,1016,0.9860213991397065,1.0
714,55,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3414,0.9962558993099372,0.25
715,730,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1863,0.9667752872115598,0.5
716,219,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3876,0.8341577291579096,0.25
717,711,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3640,0.986198254437438,0.25
718,615,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,4.0,0.25,0.0,0.0,4.0,prospective_motor,False,12.0,0.0,0.5,2,3751,0.9144640511618104,0.25
719,282,nengo,0.001,default,LIF(),600,20,50,0.1,0.005,3,1.0,2.0,0.5,0.0,0.0,2.8284271247461903,prospective_motor,False,6.0,0.0,0.5,2,1743,1.0345475684173686,0.5
